id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2736347839,704,3,2,56,3,36tr17foeaf9ejjmt2txuoy3y,1,85.6,77.1,2024-10-20T12:29:12.088Z,2024-10-20T15:39:06Z,5299858387,464,,5298579263,233,399,5298579231,286,,5298579229,56,Center,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736347855,705,1,2,56,5,36tr17foeaf9ejjmt2txuoy3y,0,85.2,69.7,2024-10-20T12:29:13.677Z,2024-10-20T12:34:13Z,5298579345,140,85.5,5298602547,286,,5298579343,56,Center,5298602543,233,400,5298579351,213,4.81,5298579349,212,3.3,5298579347,141,64.9,5298602541,236,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736347849,400,74,2,56,5,8l30dsub3sutr6j3ruvk650xc,1,15.5,29.5,2024-10-20T12:29:13.678Z,2024-10-20T13:02:11Z,5298579329,56,Back,5298602561,233,705,5298602519,285,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736347889,706,1,2,56,8,36tr17foeaf9ejjmt2txuoy3y,1,73.3,66.3,2024-10-20T12:29:17Z,2024-10-20T12:34:26Z,5298579555,213,4.35,5298579553,212,18.7,5298579549,140,67.0,5298579547,56,Center,5298579551,141,40.6,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736347921,707,1,2,56,10,36tr17foeaf9ejjmt2txuoy3y,1,66.4,41.2,2024-10-20T12:29:18.664Z,2024-10-20T12:29:21Z,5298579743,140,60.7,5298579745,141,74.2,5298579739,56,Center,5298579747,212,23.2,5298579749,213,1.83,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736347977,708,1,2,56,13,36tr17foeaf9ejjmt2txuoy3y,1,60.7,74.2,2024-10-20T12:29:21.720Z,2024-10-20T12:29:25Z,5298580059,212,14.9,5298580051,56,Left,5298580061,213,1.18,5298580053,140,66.1,5298580055,141,94.5,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348007,709,1,2,56,17,36tr17foeaf9ejjmt2txuoy3y,1,66.1,94.5,2024-10-20T12:29:25.784Z,2024-10-20T12:29:27Z,5298580199,140,58.4,5298580197,56,Left,5298580201,141,83.6,5298580205,213,3.88,5298580203,212,11.0,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348057,710,1,2,56,19,36tr17foeaf9ejjmt2txuoy3y,1,58.4,83.6,2024-10-20T12:29:27.769Z,2024-10-20T12:29:32Z,5298580461,212,9.3,5298580457,140,57.7,5298580459,141,69.9,5298580463,213,4.63,5298580453,56,Center,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348065,711,1,2,56,23,36tr17foeaf9ejjmt2txuoy3y,1,60.2,69.3,2024-10-20T12:29:32.184Z,2024-10-20T12:29:33Z,5298580543,213,5.84,5298580539,141,63.6,5298580537,140,68.0,5298580535,56,Center,5298580541,212,9.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348073,712,1,2,56,25,36tr17foeaf9ejjmt2txuoy3y,0,68.9,62.4,2024-10-20T12:29:33.289Z,2024-10-20T12:34:46Z,5298580585,56,Center,5298580593,213,3.81,5298580613,156,,5298580589,141,53.6,5298580591,212,9.6,5298580587,140,61.7,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348079,401,8,2,56,27,8l30dsub3sutr6j3ruvk650xc,1,33.4,50.1,2024-10-20T12:29:35.472Z,2024-10-20T15:39:43Z,5298580615,56,Back,5299863065,385,,,,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348101,713,43,2,56,29,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-10-20T12:29:37.312Z,2024-10-20T15:39:48Z,5299863637,144,61,5298580761,56,Center,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348151,714,1,2,56,30,36tr17foeaf9ejjmt2txuoy3y,1,61.6,39.7,2024-10-20T12:29:38.665Z,2024-10-20T12:29:43Z,5298581077,140,75.6,5298581079,141,7.6,5298581073,56,Right,5298581081,212,26.3,5298581083,213,5.31,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348203,715,1,2,56,35,36tr17foeaf9ejjmt2txuoy3y,0,94,17.8,2024-10-20T12:29:43.400Z,2024-10-20T15:39:57Z,5298581441,213,1.53,5298581431,155,,5298581429,2,,5299864775,224,,5298581435,140,94.6,5298581433,56,Center,5298581437,141,42.4,5298581439,212,16.7,10d8jj5vwrmib55tth0isfvft,L. Hemp,5299864779,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348207,716,43,2,56,39,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-10-20T12:29:47.688Z,2024-10-20T12:37:03Z,5298582083,146,97.1,5298582073,55,715,5298582061,29,0,5298583745,233,402,5298581729,82,0,5298620385,144,15,5298582059,80,0,5298582089,231,46.0,cm84oje8txj7m34zuhhv68ct1,K. Shaw,5298582067,154,5298581463,56,0,,5298582085,147,5298582079,103,5298582087,230,98.4,,43.7,5298581461,60,5298584587,72,5298582077,102,47.2,5298581459,22,5298582081,100,0,,,Center,4.2,0,0,0,,,,,,,
2736348261,402,12,2,56,39,8l30dsub3sutr6j3ruvk650xc,1,4.4,56.4,2024-10-20T12:29:47.788Z,2024-10-20T12:38:48Z,5298621109,212,9.3,5298621113,213,2.24,5298581791,56,Back,5298621105,141,67.1,5298621101,140,0.0,5298621097,167,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348271,403,6,2,56,40,8l30dsub3sutr6j3ruvk650xc,0,5.6,60,2024-10-20T12:29:49.033Z,2024-10-20T15:40:20Z,5298581867,73,,5298581865,56,Back,5298581907,233,717,,,,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348215,717,6,2,56,40,36tr17foeaf9ejjmt2txuoy3y,1,94.4,40,2024-10-20T12:29:49.033Z,2024-10-20T15:40:18Z,5298581883,233,403,5298581567,56,Center,5298581569,75,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348551,718,1,2,57,8,36tr17foeaf9ejjmt2txuoy3y,0,99.5,0.5,2024-10-20T12:30:16.778Z,2024-10-20T15:40:23Z,5298598695,233,413,5298583483,2,,5299867693,72,,5298583505,1,,5298583487,155,,5298583491,56,Center,5298583495,141,48.5,5298583499,212,33.1,10d8jj5vwrmib55tth0isfvft,L. Hemp,5298583485,6,5298583503,213,,,5298583489,223,5298583493,140,,,,,,,,,,,,,,,,,,,,1.74,94.3,,,,,,,,,,
2736350237,412,44,2,57,9,8l30dsub3sutr6j3ruvk650xc,1,5.3,52.5,2024-10-20T12:30:17.938Z,2024-10-20T16:31:14Z,5298597205,56,Back,5298597207,285,,5298597751,233,719,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348557,719,44,2,57,9,36tr17foeaf9ejjmt2txuoy3y,0,94.7,47.5,2024-10-20T12:30:17.939Z,2024-10-20T16:31:14Z,5298583529,286,,5298583527,56,Center,5298597761,233,412,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350243,413,41,2,57,9,8l30dsub3sutr6j3ruvk650xc,0,4,50.7,2024-10-20T12:30:18.128Z,2024-10-20T15:40:31Z,5298598657,213,0.81,5298598651,140,5.3,5299868679,378,,5298598711,233,718,5298598655,212,2.0,5298598653,141,52.8,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348577,720,61,2,57,9,36tr17foeaf9ejjmt2txuoy3y,1,94.2,48.7,2024-10-20T12:30:18.164Z,2024-10-20T12:34:06Z,5298583625,56,Center,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349215,404,12,2,57,11,8l30dsub3sutr6j3ruvk650xc,1,7.4,67.3,2024-10-20T12:30:20.032Z,2024-10-20T12:31:01Z,5298586981,56,Back,5298586989,213,5.99,5298586987,212,39.0,5298586983,140,42.9,5298586985,141,50.6,,,,,,,,,,5ye5h1o9ndhfeqdi8mh4f9une,K. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348705,721,1,2,57,18,36tr17foeaf9ejjmt2txuoy3y,1,47.8,51.2,2024-10-20T12:30:26.680Z,2024-10-20T12:30:30Z,5298584311,140,26.3,5298584315,212,22.7,5298584313,141,54.0,5298584309,56,Back,5298584317,213,3.06,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348767,722,1,2,57,21,36tr17foeaf9ejjmt2txuoy3y,1,26.3,54,2024-10-20T12:30:29.848Z,2024-10-20T12:30:35Z,5298584681,140,34.9,5298584679,56,Back,5298584687,213,1.19,5298584683,141,87.4,5298584685,212,24.4,,,,,,,,,,1vejfm6fcp0xeyk30r6hv79wp,A. Yamashita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348823,723,1,2,57,27,36tr17foeaf9ejjmt2txuoy3y,1,39,91.4,2024-10-20T12:30:35.305Z,2024-10-20T12:30:38Z,5298584961,212,19.1,5298584957,140,38.2,5298584959,141,63.4,5298584955,56,Back,5298584963,213,4.67,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736348873,724,1,2,57,30,36tr17foeaf9ejjmt2txuoy3y,1,36.8,65.1,2024-10-20T12:30:38.377Z,2024-10-20T12:30:41Z,5298585197,141,31.8,5298585193,140,40.9,5298585201,212,23.0,5298585205,213,4.90,5298585189,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349009,725,1,2,57,32,36tr17foeaf9ejjmt2txuoy3y,1,40.9,31.8,2024-10-20T12:30:41.144Z,2024-10-20T12:30:50Z,5298585967,141,49.6,5298585969,212,14.4,5298585971,213,2.15,5298585963,56,Back,5298585965,140,33.4,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349105,726,1,2,57,41,36tr17foeaf9ejjmt2txuoy3y,1,64.7,47.6,2024-10-20T12:30:50.185Z,2024-10-20T12:30:55Z,5298586421,141,67.5,5298586425,213,1.46,5298586423,212,13.6,5298586417,56,Center,5298586419,140,66.1,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349137,727,1,2,57,47,36tr17foeaf9ejjmt2txuoy3y,1,63.5,67.2,2024-10-20T12:30:55.642Z,2024-10-20T12:30:57Z,5298586599,213,0.56,5298586587,140,83.2,5298586591,141,86.2,5298586595,212,24.4,5298586583,56,Left,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349163,728,1,2,57,49,36tr17foeaf9ejjmt2txuoy3y,0,91.7,83.6,2024-10-20T12:30:57.658Z,2024-10-20T15:41:10Z,5299872897,72,,5299872895,224,,5298586751,2,,5298586761,212,19.8,5298586763,213,5.05,5298586755,56,Center,5298586753,155,,5298586759,141,56.1,brflebs8m00rgali2owyoyove,M. Fowler,5298586757,140,,,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349233,405,12,2,57,52,8l30dsub3sutr6j3ruvk650xc,1,1.9,43.7,2024-10-20T12:31:00.296Z,2024-10-20T12:34:43Z,5298587083,140,0.0,5298587085,141,40.6,5298587149,167,,5298587089,213,3.90,5298587087,212,3.1,5298587081,56,Back,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349239,406,6,2,57,52,8l30dsub3sutr6j3ruvk650xc,0,0.6,41.8,2024-10-20T12:31:00.553Z,2024-10-20T15:41:16Z,5298587249,73,,5298587311,233,729,5298587245,56,Back,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349195,729,6,2,57,52,36tr17foeaf9ejjmt2txuoy3y,1,99.4,58.2,2024-10-20T12:31:00.553Z,2024-10-20T13:02:29Z,5298587067,56,Center,5298587069,73,,5298587291,233,406,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349597,730,1,2,58,14,36tr17foeaf9ejjmt2txuoy3y,1,99.5,99.5,2024-10-20T12:31:22.778Z,2024-10-20T15:41:26Z,5298589321,56,Center,5298589329,213,4.62,5298589319,223,,5298589315,6,,5298589325,141,48.7,5298589973,154,,5299874345,20,,5298589327,212,34.7,brflebs8m00rgali2owyoyove,M. Fowler,5298589317,155,5298589331,1,,1,5298589969,210,5298589313,2,5298589323,140,96.3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,
2736354309,759,44,2,58,17,36tr17foeaf9ejjmt2txuoy3y,1,92.7,52.8,2024-10-20T12:31:25.354Z,2024-10-20T16:31:15Z,5298616249,56,Center,5298616251,286,,5298616287,233,407,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349603,407,44,2,58,17,8l30dsub3sutr6j3ruvk650xc,0,7.3,47.2,2024-10-20T12:31:25.355Z,2024-10-20T16:31:15Z,5298589353,285,,5298616359,233,759,5298589351,56,Back,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349611,731,15,2,58,17,36tr17foeaf9ejjmt2txuoy3y,1,95.4,49.7,2024-10-20T12:31:26.112Z,2024-10-20T13:02:31Z,5298590031,103,19.0,5298590037,146,96.7,5298590021,29,,5298590043,231,50.5,5298589391,56,Center,5298589587,25,,5298590039,147,50,5298589389,16,,10d8jj5vwrmib55tth0isfvft,L. Hemp,5298622685,328,5298590041,230,,,5298590023,154,5298590019,76,5298590063,233,415,,,5298622683,15,5298590029,102,5298590025,55,730,,,,,,,,98.8,,,,53.3,,,,,,,
2736350787,415,10,2,58,17,8l30dsub3sutr6j3ruvk650xc,1,3.8,50.3,2024-10-20T12:31:26.212Z,2024-10-20T15:42:13Z,5298626351,174,,5298626421,233,731,5298626357,56,Back,5298626353,181,,5299876521,378,,5298626355,182,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349639,408,12,2,58,18,8l30dsub3sutr6j3ruvk650xc,1,1,45,2024-10-20T12:31:27.212Z,2024-10-20T12:36:34Z,5298614675,140,0.0,5298614673,167,,5298614681,213,4.02,5298617115,15,,5298589543,56,Back,5298614679,212,3.3,5298614677,141,41.3,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349657,409,6,2,58,22,8l30dsub3sutr6j3ruvk650xc,0,2.9,47.2,2024-10-20T12:31:30.281Z,2024-10-20T15:42:16Z,5298589701,56,Back,5298607197,233,732,5298589703,73,,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736349749,732,6,2,58,22,36tr17foeaf9ejjmt2txuoy3y,1,97.1,52.8,2024-10-20T12:31:30.281Z,2024-10-20T13:02:30Z,5298607139,233,409,5298590277,56,Center,5298590279,73,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350141,733,1,2,58,54,36tr17foeaf9ejjmt2txuoy3y,1,99.5,99.5,2024-10-20T12:32:02.930Z,2024-10-20T15:42:20Z,5298592265,1,,5298592263,213,4.63,5298592253,223,,5298592255,56,Center,5298592259,141,38.6,5298592257,140,96.1,5298592251,155,,5298592249,6,,brflebs8m00rgali2owyoyove,M. Fowler,5298592247,2,5299881449,20,,,5298592261,212,,,,,,,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350167,734,44,2,58,55,36tr17foeaf9ejjmt2txuoy3y,1,97.2,38.8,2024-10-20T12:32:03.407Z,2024-10-20T16:31:15Z,5298592437,286,,5298592435,56,Center,5298592499,233,410,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350083,410,44,2,58,55,8l30dsub3sutr6j3ruvk650xc,0,2.8,61.2,2024-10-20T12:32:03.408Z,2024-10-20T16:31:16Z,5298592527,233,734,5298591979,285,,5298591977,56,Back,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350175,735,61,2,58,55,36tr17foeaf9ejjmt2txuoy3y,0,96.1,38.6,2024-10-20T12:32:03.592Z,2024-10-20T12:38:18Z,5298592481,56,Center,,,,,,,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350111,411,5,2,58,56,8l30dsub3sutr6j3ruvk650xc,1,-1.6,64.8,2024-10-20T12:32:04.660Z,2024-10-20T13:02:34Z,5298592101,56,Back,5298592631,233,736,5298592103,346,,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350195,736,5,2,58,56,36tr17foeaf9ejjmt2txuoy3y,0,101.6,35.2,2024-10-20T12:32:04.660Z,2024-10-20T13:02:34Z,5298592575,346,,5298592663,233,411,5298592573,56,Center,,,,,,,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350507,414,27,2,59,24,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-10-20T12:32:33.105Z,2024-10-20T13:02:40Z,5298594427,53,e0gysmymetthyhdkn2q54l51x,5298594425,41,Injury,5298761703,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736350687,737,27,2,59,24,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-10-20T12:32:33.105Z,2024-10-20T13:02:40Z,5298761681,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736351567,416,28,2,60,33,8l30dsub3sutr6j3ruvk650xc,1,0,0,2024-10-20T12:33:41.297Z,2024-10-20T12:33:42Z,5298600023,233,738,5298599917,55,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736351569,738,28,2,60,33,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2024-10-20T12:33:41.297Z,2024-10-20T12:33:41Z,5298599929,55,737,5298599943,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736352101,417,1,2,61,0,8l30dsub3sutr6j3ruvk650xc,1,4.7,49.1,2024-10-20T12:34:08.497Z,2024-10-20T12:34:13Z,5298602779,237,,5298602775,213,4.63,5298602773,212,26.7,5298602771,141,10.0,5298602765,124,,5298602767,56,Back,5298602769,140,2.7,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736352129,418,1,2,61,5,8l30dsub3sutr6j3ruvk650xc,0,9.2,3.8,2024-10-20T12:34:13.634Z,2024-10-20T12:34:15Z,5298602921,141,6.1,5298602925,213,0.05,5298602923,212,32.3,5298602915,157,,5298602917,56,Back,5298602919,140,39.9,5298602927,1,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736352177,739,1,2,61,7,36tr17foeaf9ejjmt2txuoy3y,1,60.7,91.4,2024-10-20T12:34:16.058Z,2024-10-20T12:34:17Z,5298603137,56,Left,5298603139,140,69.5,5298603145,213,5.64,5298603143,212,11.6,5298603141,141,81.2,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736352183,740,49,2,61,9,36tr17foeaf9ejjmt2txuoy3y,1,69.5,81.2,2024-10-20T12:34:17.834Z,2024-10-20T12:34:18Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736352225,741,1,2,61,9,36tr17foeaf9ejjmt2txuoy3y,1,69.5,81.2,2024-10-20T12:34:17.867Z,2024-10-20T12:34:21Z,5298603447,141,87.4,5298603451,213,1.35,5298603449,212,4.3,5298603443,56,Left,5298603445,140,70.4,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736352213,419,83,2,61,12,8l30dsub3sutr6j3ruvk650xc,0,34.7,3.8,2024-10-20T12:34:20.337Z,2024-10-20T12:34:23Z,5298603687,399,brflebs8m00rgali2owyoyove,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736352245,742,1,2,61,12,36tr17foeaf9ejjmt2txuoy3y,1,74.9,93,2024-10-20T12:34:20.857Z,2024-10-20T12:34:21Z,5298603591,140,60.7,5298603589,56,Left,5298603597,213,3.18,5298603595,212,14.9,5298603593,141,92.1,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736352251,743,1,2,61,13,36tr17foeaf9ejjmt2txuoy3y,1,60.6,92.3,2024-10-20T12:34:21.577Z,2024-10-20T12:34:22Z,5298603641,141,81.7,5298603643,212,7.4,5298603645,213,4.96,5298603639,140,62.3,5298603637,56,Left,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736352283,744,1,2,61,14,36tr17foeaf9ejjmt2txuoy3y,1,62.4,81.4,2024-10-20T12:34:22.441Z,2024-10-20T12:36:13Z,5298603825,141,92.1,5298603823,140,54.6,5298603861,156,,5298603829,213,2.42,5298603827,212,11.0,5298603821,56,Left,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736352357,745,1,2,61,17,36tr17foeaf9ejjmt2txuoy3y,1,53.7,90.3,2024-10-20T12:34:25.322Z,2024-10-20T12:34:27Z,5298604207,140,45.0,5298604209,141,81.2,5298604213,213,3.74,5298604205,56,Back,5298604211,212,11.0,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736352391,746,1,2,61,19,36tr17foeaf9ejjmt2txuoy3y,1,47.9,59.7,2024-10-20T12:34:27.530Z,2024-10-20T12:34:29Z,5298604415,140,47.3,5298604413,56,Back,5298604417,141,37.3,5298604419,212,15.2,5298604421,213,4.67,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
