id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2733384575,263,49,1,30,45,5rurqie3qt1qav9ir5mkqinn,1,29.9,53.7,2024-10-12T13:16:02.665Z,2024-10-12T13:16:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384609,264,1,1,30,47,5rurqie3qt1qav9ir5mkqinn,1,44.7,48.8,2024-10-12T13:16:05.032Z,2024-10-12T13:16:07Z,5282486635,140,47.4,5282486633,56,Back,5282486641,213,5.19,5282486637,141,40.7,5282486639,212,6.2,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384601,268,83,1,30,48,spi3g782q7m4evjxn1sv6cfa,0,54.5,46.9,2024-10-12T13:16:06.329Z,2024-10-12T13:16:08Z,5282486695,399,5qxvej7pcqqr989sba7k0jv85,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384615,265,1,1,30,49,5rurqie3qt1qav9ir5mkqinn,0,52.8,42.5,2024-10-12T13:16:07.016Z,2024-10-12T13:16:07Z,5282486689,213,0.93,5282486687,212,12.5,5282486681,56,Center,5282486683,140,59.9,5282486685,141,57.2,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384617,269,8,1,30,50,spi3g782q7m4evjxn1sv6cfa,1,41.3,36.1,2024-10-12T13:16:08.281Z,2024-10-12T16:37:02Z,5282486691,56,Back,5282996229,383,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384619,270,49,1,30,51,spi3g782q7m4evjxn1sv6cfa,1,37.1,32.4,2024-10-12T13:16:09.035Z,2024-10-12T13:16:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384663,271,1,1,30,51,spi3g782q7m4evjxn1sv6cfa,1,37.1,32.4,2024-10-12T13:16:09.113Z,2024-10-12T13:16:15Z,5282486931,213,2.79,5282486929,212,28.2,5282486927,141,46.7,5282486925,140,11.9,5282486923,56,Back,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384695,272,1,1,30,57,spi3g782q7m4evjxn1sv6cfa,1,11.9,46.7,2024-10-12T13:16:14.937Z,2024-10-12T13:16:18Z,5282487127,141,44.2,5282487129,212,14.0,5282487131,213,6.16,5282487125,140,25.1,5282487123,56,Back,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384709,273,1,1,31,1,spi3g782q7m4evjxn1sv6cfa,1,32.6,50,2024-10-12T13:16:18.856Z,2024-10-12T13:16:21Z,5282487209,213,2.40,5282487207,212,13.4,5282487201,56,Back,5282487205,141,63.4,5282487203,140,23.2,,,,,,,,,,7np6c6939ms55m37juqvw0oa,W. Kaptein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384741,274,1,1,31,4,spi3g782q7m4evjxn1sv6cfa,1,23,63.4,2024-10-12T13:16:21.497Z,2024-10-12T13:16:24Z,5282487385,212,24.4,5282487379,56,Back,5282487381,140,29.5,5282487383,141,28.9,5282487387,213,5.00,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384759,275,1,1,31,6,spi3g782q7m4evjxn1sv6cfa,1,31.7,25,2024-10-12T13:16:24.409Z,2024-10-12T13:16:27Z,5282487465,56,Back,5282487473,213,5.09,5282487471,212,8.2,5282487467,140,34.6,5282487469,141,13.8,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384785,276,1,1,31,9,spi3g782q7m4evjxn1sv6cfa,1,36.4,11.1,2024-10-12T13:16:27.368Z,2024-10-12T13:16:30Z,5282487605,212,6.4,5282487599,56,Back,5282487603,141,3.7,5282487601,140,40.1,5282487607,213,5.37,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384805,277,1,1,31,12,spi3g782q7m4evjxn1sv6cfa,1,40.1,3.4,2024-10-12T13:16:30.425Z,2024-10-12T13:16:33Z,5282487739,212,16.1,5282487741,213,2.72,5282487737,141,13.2,5282487735,140,26.1,5282487733,56,Back,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384829,278,1,1,31,16,spi3g782q7m4evjxn1sv6cfa,1,26,13.8,2024-10-12T13:16:33.593Z,2024-10-12T13:16:36Z,5282487883,212,10.7,5282487885,213,1.94,5282487879,140,22.3,5282487881,141,28.5,5282487877,56,Back,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384853,279,1,1,31,18,spi3g782q7m4evjxn1sv6cfa,1,23,29.8,2024-10-12T13:16:35.880Z,2024-10-12T13:16:39Z,5282488031,213,2.05,5282488029,212,22.9,5282488027,141,59.7,5282488023,56,Back,5282488025,140,12.9,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384877,280,1,1,31,21,spi3g782q7m4evjxn1sv6cfa,1,12.9,59.7,2024-10-12T13:16:39.289Z,2024-10-12T13:16:43Z,5282488153,141,73.5,5282488151,140,20.2,5282488149,56,Back,5282488157,213,0.89,5282488155,212,12.1,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384905,281,1,1,31,25,spi3g782q7m4evjxn1sv6cfa,1,20.4,70.6,2024-10-12T13:16:43.097Z,2024-10-12T13:16:46Z,5282488257,140,18.3,5282488259,141,27.3,5282488255,56,Back,5282488261,212,29.5,5282488263,213,4.64,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384933,282,1,1,31,28,spi3g782q7m4evjxn1sv6cfa,1,18.4,27.3,2024-10-12T13:16:46.249Z,2024-10-12T13:16:50Z,5282488411,140,14.1,5282488413,141,55.1,5282488407,56,Back,5282488417,213,1.81,5282488415,212,19.4,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384943,283,1,1,31,33,spi3g782q7m4evjxn1sv6cfa,1,14.6,58.5,2024-10-12T13:16:50.761Z,2024-10-12T13:16:53Z,5282488467,212,10.6,5282488469,213,0.95,5282488461,56,Back,5282488465,141,71.2,5282488463,140,20.5,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384967,284,1,1,31,35,spi3g782q7m4evjxn1sv6cfa,1,21.1,72,2024-10-12T13:16:53.257Z,2024-10-12T13:16:57Z,5282488589,56,Back,5282488595,212,23.2,5282488597,213,0.73,5282488593,141,94.8,5282488591,140,37.5,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384989,285,1,1,31,39,spi3g782q7m4evjxn1sv6cfa,1,39.1,90.9,2024-10-12T13:16:57.129Z,2024-10-12T13:17:00Z,5282488675,140,38.3,5282488673,56,Back,5282488681,213,4.63,5282488679,212,10.6,5282488677,141,75.3,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733384999,286,1,1,31,42,spi3g782q7m4evjxn1sv6cfa,0,41,70.5,2024-10-12T13:16:59.898Z,2024-10-12T13:17:01Z,5282488725,140,48.7,5282488723,56,Back,5282488721,155,,5282488731,213,5.01,5282488729,212,27.9,5282488727,141,31.2,,,,,,,7np6c6939ms55m37juqvw0oa,W. Kaptein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385007,266,49,1,31,44,5rurqie3qt1qav9ir5mkqinn,1,47.5,73.6,2024-10-12T13:17:02.105Z,2024-10-12T13:17:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385029,267,1,1,31,47,5rurqie3qt1qav9ir5mkqinn,1,44.9,72,2024-10-12T13:17:04.584Z,2024-10-12T13:17:05Z,5282488839,213,4.16,5282488837,212,7.2,5282488831,56,Back,5282488833,140,41.3,5282488835,141,63.0,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385041,268,1,1,31,47,5rurqie3qt1qav9ir5mkqinn,1,41.3,63,2024-10-12T13:17:05.289Z,2024-10-12T13:17:07Z,5282488887,140,30.9,5282488889,141,78.1,5282488893,213,2.39,5282488885,56,Back,5282488891,212,15.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385053,269,1,1,31,49,5rurqie3qt1qav9ir5mkqinn,1,30.9,78.1,2024-10-12T13:17:06.984Z,2024-10-12T13:17:09Z,5282488965,56,Back,5282488967,140,25.5,5282488969,141,61.8,5282488971,212,12.5,5282488973,213,4.24,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385101,270,1,1,31,51,5rurqie3qt1qav9ir5mkqinn,1,25.5,59.4,2024-10-12T13:17:08.905Z,2024-10-12T13:17:14Z,5282489215,56,Back,5282489219,141,33.7,5282489223,213,4.88,5282489217,140,28.3,5282489221,212,17.7,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385121,271,1,1,31,57,5rurqie3qt1qav9ir5mkqinn,1,37.6,21.9,2024-10-12T13:17:14.536Z,2024-10-12T13:17:17Z,5282489347,213,5.90,5282489343,141,8.8,5282489341,140,58.6,5282489345,212,23.8,5282489339,56,Right,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385145,272,2,1,31,59,5rurqie3qt1qav9ir5mkqinn,1,65.4,8.9,2024-10-12T13:17:16.904Z,2024-10-12T13:17:20Z,5282489487,141,11.3,5282489489,7,3sn815dsm0i0rnw9nigjyb0et,5282489485,140,82.6,5282489491,56,Right,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385127,287,55,1,31,59,spi3g782q7m4evjxn1sv6cfa,1,24.5,68.1,2024-10-12T13:17:16.905Z,2024-10-12T13:33:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385245,288,1,1,32,22,spi3g782q7m4evjxn1sv6cfa,1,24.5,85.4,2024-10-12T13:17:39.625Z,2024-10-12T15:26:44Z,5282490095,212,22.6,5282490087,241,,5282490089,56,Back,5282490093,141,56.1,5282490091,140,14.3,5282490085,5,,5282490101,189,,5282490097,213,4.22,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385255,289,1,1,32,24,spi3g782q7m4evjxn1sv6cfa,1,14.3,55.8,2024-10-12T13:17:41.609Z,2024-10-12T13:17:43Z,5282490159,56,Back,5282490165,212,19.5,5282490167,213,5.06,5282490163,141,28.8,5282490161,140,20.6,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385269,290,1,1,32,25,spi3g782q7m4evjxn1sv6cfa,1,21.1,25.8,2024-10-12T13:17:42.777Z,2024-10-12T13:17:46Z,5282490263,141,4.1,5282490261,140,25.5,5282490267,213,5.02,5282490259,56,Back,5282490265,212,15.5,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385291,291,1,1,32,29,spi3g782q7m4evjxn1sv6cfa,1,29,3.5,2024-10-12T13:17:46.538Z,2024-10-12T13:17:50Z,5282490393,141,29.2,5282490391,140,67.3,5282490397,213,0.41,5282490399,1,,5282490395,212,43.8,5282490389,56,Center,5282490387,155,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385299,292,4,1,32,33,spi3g782q7m4evjxn1sv6cfa,1,66,38.4,2024-10-12T13:17:50.859Z,2024-10-12T13:54:38Z,5282490439,13,,5282490445,265,,5282490447,286,,5282490491,233,273,5282490441,56,Center,5282490443,152,,,,,,,,27oce8op8b7a6fmyp8utoz5gq,M. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385303,273,4,1,32,33,5rurqie3qt1qav9ir5mkqinn,0,34,61.6,2024-10-12T13:17:50.860Z,2024-10-12T13:54:38Z,5282491115,55,274,5282490467,285,,5282490463,152,,5282490461,56,Back,5282490513,233,292,5282490465,265,,5282490459,13,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385385,274,17,1,32,43,5rurqie3qt1qav9ir5mkqinn,1,0,0,2024-10-12T13:18:01.017Z,2024-10-12T13:27:21Z,5282491095,31,,5282491099,13,243,5282491101,55,273,5282491097,393,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385987,297,1,1,33,25,spi3g782q7m4evjxn1sv6cfa,1,62.6,32.2,2024-10-12T13:18:43.377Z,2024-10-12T13:27:59Z,5282494155,212,1.5,5282494271,278,,5282494195,152,,5282494145,56,Center,5282494151,141,30.3,5282494147,140,63.4,5282494193,5,,5282494247,189,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,5282494157,213,,,,,,,,,,,,,,,,,,,,,,,5.29,,,,,,,,,,,,,
2733385697,293,1,1,33,26,spi3g782q7m4evjxn1sv6cfa,1,61.2,26.4,2024-10-12T13:18:43.562Z,2024-10-12T13:28:04Z,5282492599,141,39.1,5282492597,140,63.9,5282511735,189,,5282492593,56,Center,5282492601,212,9.1,5282492603,213,1.25,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385719,294,1,1,33,26,spi3g782q7m4evjxn1sv6cfa,0,63.9,39.1,2024-10-12T13:18:44.377Z,2024-10-12T13:18:45Z,5282492699,212,13.0,5282492697,141,33.9,5282492701,213,6.01,5282492693,56,Center,5282492695,140,75.8,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385739,275,8,1,33,29,5rurqie3qt1qav9ir5mkqinn,1,26.7,52.4,2024-10-12T13:18:46.841Z,2024-10-12T15:27:36Z,5282492771,56,Back,5282822881,385,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385755,276,83,1,33,29,5rurqie3qt1qav9ir5mkqinn,0,29.9,52.5,2024-10-12T13:18:47.345Z,2024-10-12T13:28:11Z,5282493527,399,9n2d2dv38kp2exb7z3xh2ykiy,,,,,,,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385759,295,13,1,33,30,spi3g782q7m4evjxn1sv6cfa,1,72.9,49.1,2024-10-12T13:18:48.217Z,2024-10-12T15:27:47Z,5282493307,458,,5282493299,74,,5282492861,56,Center,5282493295,24,,5282492859,18,,5282493309,230,97.2,5282493303,103,93.1,5282493297,72,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,5282493301,102,5282493311,231,5282493305,215,,,,,,,,,,,,,,,,,,,50.9,50.2,,,,,,,,,,,,
2733385775,277,5,1,33,32,5rurqie3qt1qav9ir5mkqinn,1,-0.8,54.6,2024-10-12T13:18:49.625Z,2024-10-12T13:39:56Z,5282492933,56,Back,5282492935,346,,5282492955,233,296,,,,,,,,,,,,,,,,6291bj0xqq1w2631bajrpeb4l,Mariona Caldentey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733385765,296,5,1,33,32,spi3g782q7m4evjxn1sv6cfa,0,100.8,45.4,2024-10-12T13:18:49.625Z,2024-10-12T13:18:52Z,5282492891,346,,5282492889,56,Center,5282492971,233,277,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386027,278,1,1,34,11,5rurqie3qt1qav9ir5mkqinn,0,4.6,50.4,2024-10-12T13:19:28.827Z,2024-10-12T15:27:57Z,5282494385,1,,5282494365,124,,5282823955,189,,5282494377,212,59.5,5282494381,213,0.51,5282494367,56,Left,5282494369,140,54.0,5282494389,74,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,5282494373,141,,,,,,,,,,,,,,,,,,,,,,,93.3,,,,,,,,,,,,,
2733386055,298,61,1,34,12,spi3g782q7m4evjxn1sv6cfa,1,40,21.3,2024-10-12T13:19:30.002Z,2024-10-12T13:24:44Z,5282494501,56,Back,5282494503,189,,,,,,,,,,,,,,,,,,,,7np6c6939ms55m37juqvw0oa,W. Kaptein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386047,279,5,1,34,13,5rurqie3qt1qav9ir5mkqinn,1,57.9,101.6,2024-10-12T13:19:30.842Z,2024-10-12T13:39:56Z,5282494475,347,,5282494473,56,Left,5282505965,233,330,,,,,,,,,,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733387983,330,5,1,34,13,spi3g782q7m4evjxn1sv6cfa,0,42.1,-1.6,2024-10-12T13:19:30.842Z,2024-10-12T13:39:56Z,5282505973,233,279,5282505741,347,,5282505739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386059,280,1,1,34,14,5rurqie3qt1qav9ir5mkqinn,1,53.5,100,2024-10-12T13:19:32.346Z,2024-10-12T13:19:33Z,5282494513,212,13.1,5282494511,141,82.7,5282494509,140,53.3,5282494507,56,Left,5282494505,107,,5282494515,213,4.70,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386091,281,1,1,34,16,5rurqie3qt1qav9ir5mkqinn,1,52.7,80.8,2024-10-12T13:19:33.754Z,2024-10-12T13:19:36Z,5282494667,155,,5282494669,56,Back,5282494677,213,4.05,5282494673,141,57.6,5282494671,140,41.1,5282494675,212,19.9,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733448349,776,83,1,34,18,spi3g782q7m4evjxn1sv6cfa,1,59.2,44.7,2024-10-12T13:19:35.666Z,2024-10-12T15:28:22Z,5282825561,399,6zaowm8oua2nzpobekogff1lh,,,,,,,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386121,282,1,1,34,19,5rurqie3qt1qav9ir5mkqinn,1,36.2,55.2,2024-10-12T13:19:36.682Z,2024-10-12T13:19:42Z,5282494841,141,68.2,5282494837,56,Back,5282494839,140,13.8,5282494843,212,25.1,5282494845,213,2.78,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386129,283,1,1,34,24,5rurqie3qt1qav9ir5mkqinn,1,17.1,64.3,2024-10-12T13:19:41.882Z,2024-10-12T13:19:45Z,5282494925,213,5.27,5282494919,140,25.0,5282494923,212,15.6,5282494917,56,Back,5282494921,141,44.9,,,,,,,,,,c8jqnf6qf93zkyzdxtz20tgix,D. van Domselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386133,284,1,1,34,27,5rurqie3qt1qav9ir5mkqinn,1,25,44.9,2024-10-12T13:19:44.906Z,2024-10-12T13:19:45Z,5282494945,213,5.67,5282494943,212,8.3,5282494941,141,37.9,5282494937,56,Back,5282494939,140,31.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386143,285,1,1,34,28,5rurqie3qt1qav9ir5mkqinn,1,31.5,37.9,2024-10-12T13:19:45.641Z,2024-10-12T13:19:47Z,5282494981,56,Back,5282494989,141,39.1,5282495015,156,,5282494993,212,13.4,5282494985,140,18.8,5282494997,213,3.08,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386197,286,1,1,34,31,5rurqie3qt1qav9ir5mkqinn,1,20.5,31.3,2024-10-12T13:19:48.474Z,2024-10-12T13:19:53Z,5282495295,56,Center,5282495305,1,,5282495293,155,,5282495301,212,36.5,5282495299,141,29.1,5282495297,140,55.2,5282495303,213,6.24,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386199,287,50,1,34,36,5rurqie3qt1qav9ir5mkqinn,1,54.8,27.8,2024-10-12T13:19:53.627Z,2024-10-12T13:31:01Z,5282495389,233,299,5282495309,56,Center,5282495311,286,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386211,299,7,1,34,36,spi3g782q7m4evjxn1sv6cfa,0,45.2,72.2,2024-10-12T13:19:53.628Z,2024-10-12T15:28:37Z,5282826325,385,,5282495367,233,287,5282495345,285,,5282495343,56,Back,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386223,288,50,1,34,38,5rurqie3qt1qav9ir5mkqinn,1,44.8,19.9,2024-10-12T13:19:56.410Z,2024-10-12T13:40:03Z,5282495409,56,Back,5282516401,233,300,5282495411,286,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386245,300,7,1,34,38,spi3g782q7m4evjxn1sv6cfa,1,55.2,80.1,2024-10-12T13:19:56.411Z,2024-10-12T15:28:44Z,5282495551,56,Left,5282495553,285,,5282495585,233,288,5282826749,383,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733448695,838,83,1,34,39,5rurqie3qt1qav9ir5mkqinn,1,36.3,5.2,2024-10-12T13:19:56.518Z,2024-10-12T15:28:55Z,5282827325,399,4wxqckb43bkeobwanys62zvmd,,,,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386229,289,43,1,34,40,5rurqie3qt1qav9ir5mkqinn,1,0,0,2024-10-12T13:19:57.465Z,2024-10-12T13:31:08Z,5282497129,399,4wxqckb43bkeobwanys62zvmd,5282516649,144,83,,,,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386251,301,61,1,34,41,spi3g782q7m4evjxn1sv6cfa,0,55.8,95.4,2024-10-12T13:19:59.041Z,2024-10-12T13:20:39Z,5282495579,56,Left,,,,,,,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386253,290,5,1,34,42,5rurqie3qt1qav9ir5mkqinn,1,43.6,-1.4,2024-10-12T13:19:59.882Z,2024-10-12T13:39:56Z,5282495645,233,302,5282495583,347,,5282495581,56,Back,,,,,,,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733386265,302,5,1,34,42,spi3g782q7m4evjxn1sv6cfa,0,56.4,101.4,2024-10-12T13:19:59.882Z,2024-10-12T13:39:57Z,5282495631,56,Left,5282495633,347,,5282495669,233,290,,,,,,,,,,,,,,,,4wxqckb43bkeobwanys62zvmd,K. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
